dt,uid,bikes_available_to_rent
2022-04-08 00:15:07,29745906,1
2022-04-08 00:15:07,29746009,3
2022-04-08 00:15:07,29746047,2
2022-04-08 00:15:07,29746068,1
2022-04-08 00:15:07,29746123,2
2022-04-08 00:15:07,29746679,4
2022-04-08 00:15:07,29747497,4
2022-04-08 00:15:07,29749806,3
2022-04-08 00:15:07,29749855,2
2022-04-08 00:15:07,29749951,2
2022-04-08 00:15:07,29750190,4
2022-04-08 00:15:07,29750264,3
2022-04-08 00:15:07,29750615,1
2022-04-08 00:15:07,29751228,3
2022-04-08 00:15:07,29751388,2
2022-04-08 00:15:07,29751426,4
2022-04-08 00:15:07,29751467,4
2022-04-08 00:15:07,29751502,1
2022-04-08 00:15:07,29751545,2
2022-04-08 00:15:07,29751592,0
2022-04-08 00:15:07,29751674,7
2022-04-08 00:15:07,29751736,2
2022-04-08 00:15:07,29751789,5
2022-04-08 00:15:07,29751918,7
2022-04-08 00:15:07,29752309,5
2022-04-08 00:15:07,29752472,2
2022-04-08 00:15:07,29752573,5
2022-04-08 00:15:07,29753372,2
2022-04-08 00:15:07,29753410,8
2022-04-08 00:15:07,29755203,5
2022-04-08 00:15:07,29992386,3
2022-04-08 00:15:07,29992613,0
2022-04-08 00:15:07,30278163,2
2022-04-08 00:15:07,30613108,2
2022-04-08 00:15:07,30613827,3
2022-04-08 00:15:07,30613955,4
2022-04-08 00:15:07,30925063,1
2022-04-08 00:15:07,31868207,5
2022-04-08 00:15:07,35855774,5
2022-04-08 00:15:07,35855809,9
2022-04-08 00:28:44,29745906,1
2022-04-08 00:28:44,29746009,3
2022-04-08 00:28:44,29746047,2
2022-04-08 00:28:44,29746068,1
2022-04-08 00:28:44,29746123,2
2022-04-08 00:28:44,29746679,4
2022-04-08 00:28:44,29747497,4
2022-04-08 00:28:44,29749806,3
2022-04-08 00:28:44,29749855,2
2022-04-08 00:28:44,29749951,2
2022-04-08 00:28:44,29750190,4
2022-04-08 00:28:44,29750264,3
2022-04-08 00:28:44,29750615,1
2022-04-08 00:28:44,29751228,3
2022-04-08 00:28:44,29751388,2
