dt,uid,bikes_available_to_rent
2021-06-26 00:13:03,29745906,0
2021-06-26 00:13:03,29746009,1
2021-06-26 00:13:03,29746047,3
2021-06-26 00:13:03,29746068,2
2021-06-26 00:13:03,29746123,2
2021-06-26 00:13:03,29746679,6
2021-06-26 00:13:03,29747497,5
2021-06-26 00:13:03,29749806,0
2021-06-26 00:13:03,29749855,1
2021-06-26 00:13:03,29749951,4
2021-06-26 00:13:03,29750190,2
2021-06-26 00:13:03,29750264,0
2021-06-26 00:13:03,29750615,0
2021-06-26 00:13:03,29751228,0
2021-06-26 00:13:03,29751388,2
2021-06-26 00:13:03,29751426,0
2021-06-26 00:13:03,29751467,0
2021-06-26 00:13:03,29751502,0
2021-06-26 00:13:03,29751545,2
2021-06-26 00:13:03,29751592,0
2021-06-26 00:13:03,29751674,7
2021-06-26 00:13:03,29751736,5
2021-06-26 00:13:03,29751789,6
2021-06-26 00:13:03,29751918,0
2021-06-26 00:13:03,29752309,7
2021-06-26 00:13:03,29752472,0
2021-06-26 00:13:03,29752573,0
2021-06-26 00:13:03,29753372,2
2021-06-26 00:13:03,29753410,0
2021-06-26 00:13:03,29992386,6
2021-06-26 00:13:03,29992613,3
2021-06-26 00:13:03,30278163,1
2021-06-26 00:13:03,30613108,4
2021-06-26 00:13:03,30613827,5
2021-06-26 00:13:03,30613955,4
2021-06-26 00:13:03,30925063,0
2021-06-26 00:13:03,31868207,2
2021-06-26 00:13:03,35855774,0
2021-06-26 00:13:03,35855809,0
2021-06-26 00:28:02,29745906,0
2021-06-26 00:28:02,29746009,1
2021-06-26 00:28:02,29746047,2
2021-06-26 00:28:02,29746068,2
2021-06-26 00:28:02,29746123,2
2021-06-26 00:28:02,29746679,6
2021-06-26 00:28:02,29747497,5
2021-06-26 00:28:02,29749806,0
2021-06-26 00:28:02,29749855,1
2021-06-26 00:28:02,29749951,4
2021-06-26 00:28:02,29750190,2
2021-06-26 00:28:02,29750264,0
2021-06-26 00:28:02,29750615,0
2021-06-26 00:28:02,29751228,0
2021-06-26 00:28:02,29751388,3
2021-06-26 00:28:02,29751426,0
2021-06-26 00:28:02,29751467,0
2021-06-26 00:28:02,29751502,0
2021-06-26 00:28:02,29751545,2
2021-06-26 00:28:02,29751592,0
2021-06-26 00:28:02,29751674,7
2021-06-26 00:28:02,29751736,5
2021-06-26 00:28:02,29751789,6
2021-06-26 00:28:02,29751918,0
2021-06-26 00:28:02,29752309,7
2021-06-26 00:28:02,29752472,0
2021-06-26 00:28:02,29752573,0
2021-06-26 00:28:02,29753372,2
