dt,uid,bikes_available_to_rent
2021-09-03 00:13:26,29745906,3
2021-09-03 00:13:26,29746009,0
2021-09-03 00:13:26,29746047,4
2021-09-03 00:13:26,29746068,0
2021-09-03 00:13:26,29746123,0
2021-09-03 00:13:26,29746679,2
2021-09-03 00:13:26,29747497,6
2021-09-03 00:13:26,29749806,1
2021-09-03 00:13:26,29749855,2
2021-09-03 00:13:26,29749951,1
2021-09-03 00:13:26,29750190,3
2021-09-03 00:13:26,29750264,2
2021-09-03 00:13:26,29750615,5
2021-09-03 00:13:26,29751228,0
2021-09-03 00:13:26,29751388,2
2021-09-03 00:13:26,29751426,2
2021-09-03 00:13:26,29751467,3
2021-09-03 00:13:26,29751502,1
2021-09-03 00:13:26,29751545,2
2021-09-03 00:13:26,29751592,1
2021-09-03 00:13:26,29751674,0
2021-09-03 00:13:26,29751736,3
2021-09-03 00:13:26,29751789,2
2021-09-03 00:13:26,29751918,4
2021-09-03 00:13:26,29752309,30
2021-09-03 00:13:26,29752472,2
2021-09-03 00:13:26,29752573,1
2021-09-03 00:13:26,29753372,2
2021-09-03 00:13:26,29753410,1
2021-09-03 00:13:26,29992386,0
2021-09-03 00:13:26,29992613,2
2021-09-03 00:13:26,30278163,1
2021-09-03 00:13:26,30613108,3
2021-09-03 00:13:26,30613827,0
2021-09-03 00:13:26,30613955,2
2021-09-03 00:13:26,30925063,1
2021-09-03 00:13:26,31868207,9
2021-09-03 00:13:26,35855774,0
2021-09-03 00:13:26,35855809,0
