dt,uid,bikes_available_to_rent
2023-03-30 00:13:08,29745906,1
2023-03-30 00:13:08,29746009,2
2023-03-30 00:13:08,29746047,3
2023-03-30 00:13:08,29746068,3
2023-03-30 00:13:08,29746123,2
2023-03-30 00:13:08,29746679,5
2023-03-30 00:13:08,29747497,3
2023-03-30 00:13:08,29749806,1
2023-03-30 00:13:08,29749855,1
2023-03-30 00:13:08,29750190,2
2023-03-30 00:13:08,29750264,0
2023-03-30 00:13:08,29750615,1
2023-03-30 00:13:08,29751228,4
2023-03-30 00:13:08,29751388,3
2023-03-30 00:13:08,29751426,1
2023-03-30 00:13:08,29751502,4
2023-03-30 00:13:08,29751545,2
2023-03-30 00:13:08,29751592,1
2023-03-30 00:13:08,29751674,0
2023-03-30 00:13:08,29751736,2
2023-03-30 00:13:08,29751789,2
2023-03-30 00:13:08,29751918,4
2023-03-30 00:13:08,29752309,1
2023-03-30 00:13:08,29752472,0
2023-03-30 00:13:08,29752573,0
2023-03-30 00:13:08,29753372,2
2023-03-30 00:13:08,29753410,5
2023-03-30 00:13:08,29755203,3
2023-03-30 00:13:08,29992386,5
2023-03-30 00:13:08,29992613,3
2023-03-30 00:13:08,30278163,1
2023-03-30 00:13:08,30613108,3
2023-03-30 00:13:08,30613827,0
2023-03-30 00:13:08,30613955,2
2023-03-30 00:13:08,30925063,2
2023-03-30 00:13:08,31868207,2
2023-03-30 00:13:08,35855774,2
2023-03-30 00:13:08,35855809,2
2023-03-30 00:13:08,145369985,2
2023-03-30 00:13:08,152260960,2
2023-03-30 00:13:08,158039882,0
2023-03-30 00:13:08,158040425,2
2023-03-30 00:13:08,158040663,0
2023-03-30 00:13:08,158040927,4
2023-03-30 00:13:08,158041172,3
2023-03-30 00:13:08,158041482,1
2023-03-30 00:13:08,158041981,3
2023-03-30 00:13:08,158042216,2
2023-03-30 00:13:08,158042529,0
2023-03-30 00:13:08,158042737,1
2023-03-30 00:13:08,158042992,3
2023-03-30 00:13:08,158046029,1
2023-03-30 00:13:08,158046288,1
2023-03-30 00:13:08,158046511,2
2023-03-30 00:13:08,158046728,1
2023-03-30 00:13:08,158046916,1
2023-03-30 00:25:56,29745906,1
2023-03-30 00:25:56,29746009,2
2023-03-30 00:25:56,29746047,3
2023-03-30 00:25:56,29746068,3
2023-03-30 00:25:56,29746123,2
2023-03-30 00:25:56,29746679,5
2023-03-30 00:25:56,29747497,3
2023-03-30 00:25:56,29749806,1
2023-03-30 00:25:56,29749855,1
2023-03-30 00:25:56,29750190,2
2023-03-30 00:25:56,29750264,0
2023-03-30 00:25:56,29750615,1
2023-03-30 00:25:56,29751228,4
2023-03-30 00:25:56,29751388,3
2023-03-30 00:25:56,29751426,2
2023-03-30 00:25:56,29751502,4
2023-03-30 00:25:56,29751545,2
2023-03-30 00:25:56,29751592,1
2023-03-30 00:25:56,29751674,0
2023-03-30 00:25:56,29751736,2
2023-03-30 00:25:56,29751789,2
2023-03-30 00:25:56,29751918,4
2023-03-30 00:25:56,29752309,1
2023-03-30 00:25:56,29752472,0
2023-03-30 00:25:56,29752573,0
2023-03-30 00:25:56,29753372,2
2023-03-30 00:25:56,29753410,5
2023-03-30 00:25:56,29755203,3
2023-03-30 00:25:56,29992386,5
2023-03-30 00:25:56,29992613,3
2023-03-30 00:25:56,30278163,1
2023-03-30 00:25:56,30613108,3
2023-03-30 00:25:56,30613827,0
2023-03-30 00:25:56,30613955,2
2023-03-30 00:25:56,30925063,2
2023-03-30 00:25:56,31868207,2
2023-03-30 00:25:56,35855774,2
2023-03-30 00:25:56,35855809,2
2023-03-30 00:25:56,145369985,2
2023-03-30 00:25:56,152260960,2
2023-03-30 00:25:56,158039882,0
2023-03-30 00:25:56,158040425,2
2023-03-30 00:25:56,158040663,0
2023-03-30 00:25:56,158040927,4
2023-03-30 00:25:56,158041172,3
2023-03-30 00:25:56,158041482,1
2023-03-30 00:25:56,158041981,3
2023-03-30 00:25:56,158042216,2
2023-03-30 00:25:56,158042529,0
2023-03-30 00:25:56,158042737,1
2023-03-30 00:25:56,158042992,3
2023-03-30 00:25:56,158046029,1
2023-03-30 00:25:56,158046288,1
2023-03-30 00:25:56,158046511,2
2023-03-30 00:25:56,158046728,1
2023-03-30 00:25:56,158046916,1
2023-03-30 00:36:35,29745906,1
2023-03-30 00:36:35,29746009,2
2023-03-30 00:36:35,29746047,3
2023-03-30 00:36:35,29746068,3
2023-03-30 00:36:35,29746123,2
2023-03-30 00:36:35,29746679,5
2023-03-30 00:36:35,29747497,3
2023-03-30 00:36:35,29749806,1
2023-03-30 00:36:35,29749855,1
2023-03-30 00:36:35,29750190,2
2023-03-30 00:36:35,29750264,0
2023-03-30 00:36:35,29750615,1
2023-03-30 00:36:35,29751228,4
2023-03-30 00:36:35,29751388,3
2023-03-30 00:36:35,29751426,2
2023-03-30 00:36:35,29751502,4
2023-03-30 00:36:35,29751545,2
2023-03-30 00:36:35,29751592,1
2023-03-30 00:36:35,29751674,0
2023-03-30 00:36:35,29751736,2
2023-03-30 00:36:35,29751789,2
2023-03-30 00:36:35,29751918,4
2023-03-30 00:36:35,29752309,1
2023-03-30 00:36:35,29752472,0
2023-03-30 00:36:35,29752573,0
2023-03-30 00:36:35,29753372,2
2023-03-30 00:36:35,29753410,5
2023-03-30 00:36:35,29755203,3
2023-03-30 00:36:35,29992386,5
2023-03-30 00:36:35,29992613,3
2023-03-30 00:36:35,30278163,1
2023-03-30 00:36:35,30613108,3
2023-03-30 00:36:35,30613827,0
2023-03-30 00:36:35,30613955,2
2023-03-30 00:36:35,30925063,2
2023-03-30 00:36:35,31868207,2
2023-03-30 00:36:35,35855774,2
2023-03-30 00:36:35,35855809,2
2023-03-30 00:36:35,145369985,2
2023-03-30 00:36:35,152260960,2
2023-03-30 00:36:35,158039882,0
2023-03-30 00:36:35,158040425,2
2023-03-30 00:36:35,158040663,0
2023-03-30 00:36:35,158040927,4
2023-03-30 00:36:35,158041172,3
2023-03-30 00:36:35,158041482,1
2023-03-30 00:36:35,158041981,3
2023-03-30 00:36:35,158042216,2
2023-03-30 00:36:35,158042529,0
2023-03-30 00:36:35,158042737,1
2023-03-30 00:36:35,158042992,3
2023-03-30 00:36:35,158046029,1
2023-03-30 00:36:35,158046288,1
2023-03-30 00:36:35,158046511,2
2023-03-30 00:36:35,158046728,1
