dt,uid,bikes_available_to_rent
2023-11-19 00:02:12,29745906,5
2023-11-19 00:02:12,29746009,2
2023-11-19 00:02:12,29746047,1
2023-11-19 00:02:12,29746068,4
2023-11-19 00:02:12,29746123,1
2023-11-19 00:02:12,29746679,2
2023-11-19 00:02:12,29747497,2
2023-11-19 00:02:12,29749806,0
2023-11-19 00:02:12,29749855,3
2023-11-19 00:02:12,29749951,3
2023-11-19 00:02:12,29750190,0
2023-11-19 00:02:12,29750264,2
2023-11-19 00:02:12,29750615,0
2023-11-19 00:02:12,29751228,7
2023-11-19 00:02:12,29751388,3
2023-11-19 00:02:12,29751426,10
2023-11-19 00:02:12,29751502,0
2023-11-19 00:02:12,29751545,0
2023-11-19 00:02:12,29751592,1
2023-11-19 00:02:12,29751674,0
2023-11-19 00:02:12,29751736,0
2023-11-19 00:02:12,29751789,0
2023-11-19 00:02:12,29751918,1
2023-11-19 00:02:12,29752309,4
2023-11-19 00:02:12,29752472,0
2023-11-19 00:02:12,29752573,1
2023-11-19 00:02:12,29753372,1
2023-11-19 00:02:12,29753410,6
2023-11-19 00:02:12,29755203,1
2023-11-19 00:02:12,29992386,0
2023-11-19 00:02:12,29992613,1
2023-11-19 00:02:12,30278163,0
2023-11-19 00:02:12,30613108,0
2023-11-19 00:02:12,30613827,0
2023-11-19 00:02:12,30613955,2
2023-11-19 00:02:12,30925063,2
2023-11-19 00:02:12,31868207,2
2023-11-19 00:02:12,35855774,0
2023-11-19 00:02:12,35855809,0
2023-11-19 00:02:12,145369985,1
2023-11-19 00:02:12,152260960,1
2023-11-19 00:02:12,158039882,0
2023-11-19 00:02:12,158040425,0
2023-11-19 00:02:12,158040663,0
2023-11-19 00:02:12,158040927,1
2023-11-19 00:02:12,158041172,1
2023-11-19 00:02:12,158041482,1
2023-11-19 00:02:12,158041981,3
2023-11-19 00:02:12,158042216,1
2023-11-19 00:02:12,158042737,2
2023-11-19 00:02:12,158042992,3
2023-11-19 00:02:12,158046029,2
2023-11-19 00:02:12,158046288,0
2023-11-19 00:02:12,158046511,0
2023-11-19 00:02:12,158046728,4
2023-11-19 00:02:12,158046916,2
2023-11-19 00:02:12,167222018,1
2023-11-19 00:02:12,167222141,4
2023-11-19 00:02:12,176856256,1
2023-11-19 00:02:12,203568824,2
2023-11-19 00:02:12,265397056,0
2023-11-19 00:18:46,29745906,5
2023-11-19 00:18:46,29746009,2
2023-11-19 00:18:46,29746047,1
2023-11-19 00:18:46,29746068,4
2023-11-19 00:18:46,29746123,1
2023-11-19 00:18:46,29746679,2
2023-11-19 00:18:46,29747497,2
2023-11-19 00:18:46,29749806,0
2023-11-19 00:18:46,29749855,3
2023-11-19 00:18:46,29749951,3
2023-11-19 00:18:46,29750190,0
2023-11-19 00:18:46,29750264,2
2023-11-19 00:18:46,29750615,0
2023-11-19 00:18:46,29751228,7
2023-11-19 00:18:46,29751388,3
2023-11-19 00:18:46,29751426,10
2023-11-19 00:18:46,29751502,0
2023-11-19 00:18:46,29751545,0
